Country,Country Code,Latitude,Longitude,Income Group,Indicator Code,Indicator Name,Indicator Year,Indicator Value,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1962,2.345228295,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1963,2.442100026,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1964,2.501212189,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1965,2.480085649,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1966,2.436091232,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1967,2.378288954,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1968,2.322468281,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1969,2.27848873,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1970,2.245945576,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1971,2.256933248,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1972,2.320587751,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1973,2.419450388,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1974,2.487980488,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1975,2.483620594,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1976,2.465520621,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1977,2.471634094,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1978,2.493344367,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1979,2.543845181,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1980,2.63045962,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1981,2.725776706,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1982,2.784211315,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1983,2.808112136,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1984,2.819023209,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1985,2.823426938,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1986,2.830881196,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1987,2.82327996,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1988,2.804454549,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1989,2.768663755,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1990,2.711143281,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1991,2.655792424,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1992,2.601634427,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1993,2.532453168,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1994,2.461514574,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1995,2.395127852,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1996,2.325192544,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1997,2.254250849,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1998,2.178923407,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),1999,2.082440881,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2000,1.934600538,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2001,1.68775973,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2002,1.409514774,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2003,1.229888024,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2004,1.1524391,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2005,1.105963578,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2006,1.041728108,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2007,0.980401605,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2008,0.969992283,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2009,1.021949007,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2010,1.169858012,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2011,1.327080396,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2012,1.406863616,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2013,1.438424364,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2014,1.449812057,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2015,1.460368221,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2016,1.451046391,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2017,1.422577567,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2018,1.389991173,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2019,1.35488117,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2020,1.35198907,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2021,1.210783579,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2022,1.134768719,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.GROW,Population growth (annual %),2023,1.23021616,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1960,1883514,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1961,1927394,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1962,1973130,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1963,2021909,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1964,2073119,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1965,2125177,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1966,2177584,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1967,2229994,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1968,2282391,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1969,2334992,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1970,2388028,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1971,2442537,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1972,2499881,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1973,2561102,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1974,2625621,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1975,2691648,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1976,2758836,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1977,2827874,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1978,2899269,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1979,2973968,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1980,3053235,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1981,3137604,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1982,3226189,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1983,3318068,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1984,3412936,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1985,3510671,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1986,3611474,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1987,3714889,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1988,3820546,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1989,3927802,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1990,4035747,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1991,4144364,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1992,4253600,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1993,4362696,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1994,4471417,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1995,4579806,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1996,4687543,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1997,4794412,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1998,4900025,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",1999,5003135,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2000,5100868,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2001,5187689,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2002,5261328,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2003,5326436,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2004,5388175,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2005,5448097,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2006,5505148,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2007,5559386,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2008,5613574,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2009,5671236,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2010,5737971,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2011,5814626,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2012,5897008,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2013,5982445,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2014,6069811,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2015,6159103,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2016,6249126,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2017,6338660,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2018,6427382,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2019,6515058,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2020,6603739,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2021,6684182,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2022,6760464,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.POP.TOTL,"Population, total",2023,6844146,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1960,669947,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1961,687501,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1962,705808,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1963,726189,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1964,747961,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1965,770228,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1966,792793,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1967,815531,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1968,838436,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1969,861612,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1970,885123,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1971,909357,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1972,934855,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1973,971067,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1974,1009473,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1975,1049231,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1976,1090237,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1977,1132733,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1978,1177045,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1979,1223520,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1980,1272833,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1981,1325167,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1982,1380325,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1983,1443758,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1984,1510122,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1985,1579205,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1986,1651238,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1987,1726049,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1988,1803565,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1989,1883342,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1990,1965167,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1991,2048932,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1992,2134712,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1993,2218169,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1994,2302243,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1995,2387499,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1996,2473804,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1997,2560887,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1998,2648660,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,1999,2736365,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2000,2822361,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2001,2903342,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2002,2977912,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2003,3034843,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2004,3087694,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2005,3139902,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2006,3190784,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2007,3240344,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2008,3290228,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2009,3342456,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2010,3400379,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2011,3464587,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2012,3532721,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2013,3601252,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2014,3670658,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2015,3741655,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2016,3813592,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2017,3885599,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2018,3958303,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2019,4031453,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2020,4106403,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2021,4177346,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2022,4246788,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL,Urban population,2023,4322010,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1960,35.569,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1961,35.67,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1962,35.771,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1963,35.916,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1964,36.079,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1965,36.243,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1966,36.407,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1967,36.571,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1968,36.735,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1969,36.9,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1970,37.065,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1971,37.23,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1972,37.396,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1973,37.916,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1974,38.447,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1975,38.981,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1976,39.518,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1977,40.056,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1978,40.598,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1979,41.141,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1980,41.688,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1981,42.235,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1982,42.785,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1983,43.512,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1984,44.247,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1985,44.983,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1986,45.722,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1987,46.463,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1988,47.207,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1989,47.949,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1990,48.694,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1991,49.439,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1992,50.186,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1993,50.844,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1994,51.488,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1995,52.131,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1996,52.774,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1997,53.414,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1998,54.054,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),1999,54.693,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2000,55.331,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2001,55.966,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2002,56.6,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2003,56.977,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2004,57.305,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2005,57.633,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2006,57.96,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2007,58.286,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2008,58.612,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2009,58.937,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2010,59.261,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2011,59.584,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2012,59.907,
Paraguay,PRY,-25.302309,-57.411827,Upper middle income,SP.URB.TOTL.IN.ZS,Urban population (% of total population),2013,60.197,
