customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0001700,2025-07-15 00:43:00,EU,EUR,SOHO,Social,35-44,Germany,51.1657,10.4515
CUST0001701,2025-06-02 10:33:00,EU,EUR,SOHO,Email,25-34,Spain,40.4637,-3.7492
CUST0001702,2025-07-17 06:08:00,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001703,2024-07-23 17:19:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001704,2025-04-02 06:48:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001705,2024-12-25 12:08:00,,USD,Enterprise,Email,35-44,United States,39.8283,-98.5795
CUST0001706,2024-12-16 09:07:00,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0001707,2024-07-19 15:35:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001708,2024-08-27 02:26:00,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0001709,2025-06-20 01:44:00,APAC,USD,Consumer,Organic,45-54,Philippines,12.8797,121.774
CUST0001710,2025-03-22 06:57:00,EU,EUR,Consumer,Retail Media,25-34,Netherlands,52.1326,5.2913
CUST0001711,2024-12-03 17:06:00,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0001712,2024-05-03 14:24:00,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0001713,2025-06-28 14:05:00,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0001714,2024-09-17 01:44:00,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0001715,2025-04-27 05:25:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0001716,2025-03-24 11:15:00,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001717,2025-08-10 12:51:00,EU,EUR,Consumer,Paid Search,35-44,France,46.2276,2.2137
CUST0001718,2024-05-05 03:30:00,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0001719,2025-06-29 00:16:00,EU,EUR,SOHO,Email,45-54,France,46.2276,2.2137
CUST0001720,2025-08-15 12:53:00,,USD,Consumer,Affiliate,45-54,Canada,56.1304,-106.3468
CUST0001721,2024-01-04 11:56:00,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001722,2024-08-19 07:16:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001723,2025-03-27 21:31:00,,USD,Consumer,Retail Media,55+,United States,39.8283,-98.5795
CUST0001724,2024-03-27 07:23:00,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001725,2024-09-29 12:12:00,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001726,2024-07-25 01:29:00,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0001727,2024-11-12 21:58:00,EU,EUR,Consumer,Social,35-44,Netherlands,52.1326,5.2913
CUST0001728,2024-07-12 14:32:00,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0001729,2025-06-29 04:56:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001730,2024-08-25 12:16:00,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0001731,2024-01-18 12:42:00,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0001732,2025-03-12 17:58:00,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0001733,2024-05-11 00:06:00,APAC,AUD,SOHO,Email,35-44,Australia,-25.2744,133.7751
CUST0001734,2024-10-19 03:52:00,,USD,SOHO,Retail Media,35-44,United States,39.8283,-98.5795
CUST0001735,2024-06-24 04:22:00,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001736,2025-06-07 14:08:00,EU,EUR,Consumer,Affiliate,45-54,Germany,51.1657,10.4515
CUST0001737,2025-04-12 14:23:00,,USD,SMB,Social,55+,United States,39.8283,-98.5795
CUST0001738,2024-04-10 10:15:00,,USD,SOHO,Organic,45-54,United States,39.8283,-98.5795
CUST0001739,2025-05-23 16:53:00,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0001740,2024-10-06 05:21:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001741,2025-02-13 12:53:00,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0001742,2024-12-04 14:14:00,APAC,AUD,SOHO,Email,45-54,Australia,-25.2744,133.7751
CUST0001743,2025-02-27 13:29:00,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0001744,2025-08-17 13:45:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001745,2024-12-04 14:00:00,,USD,SMB,Retail Media,55+,United States,39.8283,-98.5795
CUST0001746,2024-06-14 16:34:00,EU,EUR,SMB,Email,18-24,Netherlands,52.1326,5.2913
CUST0001747,2025-05-24 19:34:00,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001748,2024-10-09 21:06:00,EU,EUR,SOHO,Organic,35-44,Netherlands,52.1326,5.2913
CUST0001749,2024-09-08 21:53:00,EU,EUR,Consumer,Retail Media,35-44,Germany,51.1657,10.4515
CUST0001750,2024-10-11 13:30:00,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001751,2024-06-28 17:03:00,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001752,2024-08-01 13:50:00,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0001753,2024-04-07 11:48:00,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0001754,2024-02-07 08:57:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001755,2024-08-02 02:33:00,,USD,Consumer,Retail Media,45-54,United States,39.8283,-98.5795
CUST0001756,2024-05-02 07:55:00,EU,EUR,SOHO,Social,25-34,Germany,51.1657,10.4515
CUST0001757,2024-01-28 01:56:00,,USD,Enterprise,Organic,18-24,Canada,56.1304,-106.3468
CUST0001758,2024-12-30 14:15:00,APAC,USD,SOHO,Organic,35-44,Philippines,12.8797,121.774
CUST0001759,2024-08-12 10:30:00,EU,EUR,SOHO,Email,25-34,Germany,51.1657,10.4515
CUST0001760,2025-01-29 01:04:00,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0001761,2024-05-05 14:13:00,,USD,Enterprise,Social,45-54,United States,39.8283,-98.5795
CUST0001762,2025-02-23 17:31:00,APAC,AUD,Consumer,Social,45-54,Australia,-25.2744,133.7751
CUST0001763,2024-05-16 20:00:00,EU,EUR,SMB,Social,25-34,Germany,51.1657,10.4515
CUST0001764,2024-07-26 09:49:00,LATAM,USD,SMB,Organic,35-44,Brazil,-14.235,-51.9253
CUST0001765,2024-02-16 01:11:00,EU,EUR,SMB,Organic,35-44,Germany,51.1657,10.4515
CUST0001766,2025-04-27 21:50:00,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0001767,2024-07-16 23:08:00,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0001768,2024-02-11 15:21:00,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0001769,2025-03-16 12:29:00,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0001770,2024-01-08 00:10:00,EU,EUR,Consumer,Social,55+,France,46.2276,2.2137
CUST0001771,2024-04-19 12:32:00,LATAM,USD,Consumer,Retail Media,45-54,Brazil,-14.235,-51.9253
CUST0001772,2024-05-11 16:29:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001773,2024-09-09 15:13:00,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0001774,2025-04-29 20:42:00,,USD,SOHO,Email,55+,United States,39.8283,-98.5795
CUST0001775,2025-02-12 08:02:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001776,2024-08-20 03:39:00,APAC,AUD,SOHO,Organic,45-54,Australia,-25.2744,133.7751
CUST0001777,2024-04-04 21:01:00,EU,EUR,SOHO,Affiliate,25-34,Germany,51.1657,10.4515
CUST0001778,2025-07-25 16:54:00,EU,EUR,Consumer,Email,45-54,Netherlands,52.1326,5.2913
CUST0001779,2024-03-08 05:37:00,,USD,SMB,Email,35-44,United States,39.8283,-98.5795
CUST0001780,2024-05-25 05:08:00,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001781,2025-03-23 05:48:00,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001782,2024-03-12 05:52:00,EU,EUR,Consumer,Paid Search,35-44,Germany,51.1657,10.4515
CUST0001783,2024-01-05 15:58:00,APAC,AUD,Consumer,Paid Search,55+,Australia,-25.2744,133.7751
CUST0001784,2025-07-19 21:21:00,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001785,2024-07-10 15:07:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0001786,2024-12-18 23:01:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001787,2025-01-05 16:26:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001788,2025-06-19 10:55:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0001789,2025-01-28 00:32:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001790,2025-08-11 09:35:00,APAC,USD,Consumer,Retail Media,25-34,Philippines,12.8797,121.774
CUST0001791,2024-01-23 13:40:00,EU,EUR,Consumer,Organic,18-24,Spain,40.4637,-3.7492
CUST0001792,2024-01-14 02:37:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001793,2025-08-28 12:27:00,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0001794,2025-03-14 09:24:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001795,2024-07-20 18:49:00,,USD,SMB,Paid Search,55+,United States,39.8283,-98.5795
CUST0001796,2024-10-18 09:38:00,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0001797,2024-11-01 06:40:00,,USD,SOHO,Paid Search,45-54,United States,39.8283,-98.5795
CUST0001798,2024-06-09 15:52:00,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001799,2024-09-11 09:52:00,APAC,USD,Consumer,Paid Search,18-24,Philippines,12.8797,121.774
CUST0001800,2024-03-10 18:09:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001801,2024-06-29 10:44:00,EU,EUR,SMB,Social,35-44,France,46.2276,2.2137
CUST0001802,2024-10-07 03:11:00,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0001803,2024-01-28 09:23:00,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0001804,2025-03-12 17:52:00,EU,EUR,SOHO,Retail Media,25-34,Netherlands,52.1326,5.2913
CUST0001805,2024-04-19 10:53:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0001806,2025-06-26 08:46:00,EU,EUR,Consumer,Organic,55+,France,46.2276,2.2137
CUST0001807,2024-12-05 14:34:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0001808,2024-02-24 05:12:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001809,2025-01-28 15:58:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0001810,2024-07-25 07:15:00,EU,EUR,Enterprise,Social,45-54,Spain,40.4637,-3.7492
CUST0001811,2024-09-17 09:08:00,EU,EUR,SMB,Organic,45-54,Spain,40.4637,-3.7492
CUST0001812,2024-10-19 11:44:00,,USD,Consumer,Organic,18-24,Canada,56.1304,-106.3468
CUST0001813,2025-03-17 20:11:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001814,2024-08-02 12:01:00,EU,EUR,Consumer,Paid Search,45-54,Spain,40.4637,-3.7492
CUST0001815,2025-05-10 16:24:00,EU,GBP,SOHO,Organic,55+,United Kingdom,55.3781,-3.436
CUST0001816,2025-02-12 09:17:00,EU,EUR,SOHO,Paid Search,25-34,Germany,51.1657,10.4515
CUST0001817,2025-02-14 21:27:00,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0001818,2025-08-23 16:52:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0001819,2025-04-04 03:25:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001820,2025-07-25 04:59:00,,USD,Consumer,Retail Media,18-24,Canada,56.1304,-106.3468
CUST0001821,2024-05-15 01:04:00,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001822,2024-03-26 13:52:00,EU,GBP,SOHO,Retail Media,25-34,United Kingdom,55.3781,-3.436
CUST0001823,2024-04-27 01:44:00,EU,EUR,Consumer,Affiliate,55+,France,46.2276,2.2137
CUST0001824,2024-11-25 22:24:00,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0001825,2024-10-18 20:04:00,LATAM,USD,Consumer,Social,25-34,Brazil,-14.235,-51.9253
CUST0001826,2025-02-11 03:23:00,EU,EUR,Consumer,Social,18-24,Netherlands,52.1326,5.2913
CUST0001827,2024-07-21 09:27:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0001828,2024-09-12 18:25:00,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0001829,2024-07-11 08:55:00,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001830,2025-01-05 04:31:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001831,2024-12-13 15:59:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001832,2025-05-05 21:31:00,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0001833,2025-03-30 00:23:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001834,2024-05-01 20:31:00,LATAM,USD,SMB,Affiliate,35-44,Brazil,-14.235,-51.9253
CUST0001835,2024-08-12 04:31:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001836,2024-02-25 16:20:00,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001837,2024-09-28 18:24:00,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0001838,2025-04-07 15:21:00,APAC,USD,Consumer,Social,25-34,Philippines,12.8797,121.774
CUST0001839,2024-07-18 07:07:00,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0001840,2024-11-25 20:49:00,EU,EUR,SMB,Affiliate,35-44,Spain,40.4637,-3.7492
CUST0001841,2025-01-06 05:21:00,APAC,USD,SOHO,Retail Media,25-34,Philippines,12.8797,121.774
CUST0001842,2025-03-07 21:35:00,EU,GBP,SMB,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001843,2024-11-13 10:38:00,EU,GBP,SOHO,Email,35-44,United Kingdom,55.3781,-3.436
CUST0001844,2024-10-07 00:16:00,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0001845,2024-10-14 17:31:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001846,2024-10-23 22:19:00,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0001847,2025-01-10 09:47:00,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001848,2024-12-04 16:51:00,APAC,USD,Consumer,Paid Search,55+,Philippines,12.8797,121.774
CUST0001849,2024-11-17 13:38:00,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0001850,2025-05-02 08:07:00,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0001851,2024-03-25 06:38:00,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0001852,2025-03-23 16:13:00,APAC,AUD,SMB,Email,18-24,Australia,-25.2744,133.7751
CUST0001853,2025-03-26 23:48:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0001854,2025-03-10 05:42:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001855,2024-11-03 04:19:00,APAC,AUD,SMB,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0001856,2024-06-20 10:29:00,,USD,SMB,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001857,2024-04-14 00:58:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001858,2025-07-02 04:48:00,APAC,USD,Consumer,Email,25-34,Philippines,12.8797,121.774
CUST0001859,2024-05-19 07:46:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001860,2025-05-12 22:14:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001861,2025-05-30 06:51:00,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0001862,2025-05-05 11:47:00,,USD,Enterprise,Organic,25-34,United States,39.8283,-98.5795
CUST0001863,2025-08-19 08:22:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001864,2024-03-16 20:50:00,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0001865,2025-01-13 21:16:00,,USD,SMB,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001866,2025-01-13 21:46:00,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0001867,2025-05-19 17:07:00,APAC,AUD,Consumer,Social,55+,Australia,-25.2744,133.7751
CUST0001868,2024-07-02 20:52:00,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0001869,2025-03-11 10:45:00,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0001870,2025-01-10 15:49:00,LATAM,USD,Consumer,Affiliate,45-54,Brazil,-14.235,-51.9253
CUST0001871,2024-04-03 09:06:00,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0001872,2024-01-20 04:11:00,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0001873,2024-09-16 22:34:00,EU,GBP,SMB,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001874,2024-09-22 07:21:00,LATAM,USD,Consumer,Organic,18-24,Brazil,-14.235,-51.9253
CUST0001875,2025-05-02 01:20:00,,USD,SOHO,Affiliate,45-54,United States,39.8283,-98.5795
CUST0001876,2024-07-22 05:51:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001877,2025-05-18 10:41:00,,USD,SOHO,Affiliate,18-24,United States,39.8283,-98.5795
CUST0001878,2024-09-07 21:24:00,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0001879,2024-09-23 09:53:00,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0001880,2024-08-29 02:59:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001881,2024-09-27 18:31:00,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001882,2024-07-20 02:25:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0001883,2024-08-27 19:07:00,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0001884,2024-04-16 00:50:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001885,2025-07-03 01:44:00,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0001886,2025-07-27 16:22:00,APAC,AUD,Consumer,Organic,55+,Australia,-25.2744,133.7751
CUST0001887,2025-08-29 04:30:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001888,2025-03-06 17:20:00,EU,EUR,SOHO,Retail Media,55+,Spain,40.4637,-3.7492
CUST0001889,2025-08-27 13:35:00,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0001890,2024-10-13 23:53:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0001891,2024-08-23 13:48:00,LATAM,USD,SOHO,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0001892,2024-07-26 15:39:00,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0001893,2024-01-07 08:32:00,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0001894,2025-02-24 11:08:00,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0001895,2024-12-11 10:03:00,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001896,2024-09-09 20:06:00,APAC,AUD,Consumer,Affiliate,18-24,Australia,-25.2744,133.7751
CUST0001897,2024-02-02 02:32:00,,USD,Enterprise,Social,25-34,United States,39.8283,-98.5795
CUST0001898,2025-02-14 18:22:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001899,2025-03-04 02:49:00,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0001900,2025-03-21 11:59:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001901,2024-06-04 09:38:00,,USD,SMB,Social,25-34,Canada,56.1304,-106.3468
CUST0001902,2024-11-19 01:04:00,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0001903,2025-03-24 00:51:00,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0001904,2025-07-06 07:00:00,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001905,2024-07-31 04:08:00,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001906,2024-11-08 11:03:00,LATAM,USD,SOHO,Organic,55+,Brazil,-14.235,-51.9253
CUST0001907,2024-08-25 17:38:00,EU,EUR,Consumer,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0001908,2024-05-04 17:03:00,APAC,AUD,SMB,Email,25-34,Australia,-25.2744,133.7751
CUST0001909,2025-07-21 17:02:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001910,2024-02-21 04:13:00,APAC,AUD,SOHO,Retail Media,25-34,Australia,-25.2744,133.7751
CUST0001911,2025-02-21 16:49:00,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0001912,2024-05-13 15:14:00,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001913,2025-02-01 18:21:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001914,2024-12-04 05:02:00,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0001915,2024-08-02 01:37:00,,USD,SMB,Organic,45-54,Canada,56.1304,-106.3468
CUST0001916,2025-02-23 17:37:00,LATAM,USD,Consumer,Affiliate,45-54,Brazil,-14.235,-51.9253
CUST0001917,2025-06-03 22:59:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001918,2025-01-01 13:18:00,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0001919,2025-07-20 15:38:00,EU,GBP,SMB,Email,45-54,United Kingdom,55.3781,-3.436
CUST0001920,2024-11-03 07:41:00,EU,EUR,Consumer,Organic,45-54,France,46.2276,2.2137
CUST0001921,2024-03-15 12:53:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001922,2024-04-10 09:29:00,EU,EUR,Consumer,Paid Search,18-24,France,46.2276,2.2137
CUST0001923,2025-08-10 16:23:00,EU,EUR,Consumer,Social,45-54,Germany,51.1657,10.4515
CUST0001924,2024-07-30 13:39:00,EU,EUR,SMB,Email,25-34,Germany,51.1657,10.4515
CUST0001925,2024-12-23 19:17:00,,USD,SOHO,Affiliate,18-24,Canada,56.1304,-106.3468
CUST0001926,2025-03-04 17:11:00,,USD,SOHO,Organic,45-54,Canada,56.1304,-106.3468
CUST0001927,2025-07-15 21:49:00,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001928,2024-11-10 22:06:00,APAC,USD,SOHO,Paid Search,45-54,Philippines,12.8797,121.774
CUST0001929,2025-01-14 12:20:00,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0001930,2025-03-07 10:49:00,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0001931,2025-05-17 15:40:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0001932,2025-06-02 14:55:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001933,2024-01-03 14:24:00,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0001934,2025-06-03 23:01:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0001935,2024-10-31 00:34:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001936,2024-06-11 18:38:00,EU,EUR,Consumer,Affiliate,45-54,Spain,40.4637,-3.7492
CUST0001937,2025-07-20 11:19:00,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001938,2024-12-12 10:48:00,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001939,2025-05-16 18:42:00,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0001940,2025-03-03 00:30:00,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0001941,2024-08-26 13:08:00,EU,EUR,SOHO,Affiliate,35-44,Germany,51.1657,10.4515
CUST0001942,2024-06-02 07:21:00,,USD,SMB,Email,55+,Canada,56.1304,-106.3468
CUST0001943,2025-02-13 17:58:00,EU,EUR,SMB,Paid Search,25-34,France,46.2276,2.2137
CUST0001944,2024-06-21 16:53:00,,USD,SMB,Email,35-44,United States,39.8283,-98.5795
CUST0001945,2024-10-08 23:45:00,EU,GBP,Consumer,Social,55+,United Kingdom,55.3781,-3.436
CUST0001946,2025-07-10 23:36:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001947,2025-07-23 18:42:00,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0001948,2025-05-11 02:15:00,EU,EUR,Consumer,Social,25-34,Germany,51.1657,10.4515
CUST0001949,2025-03-10 20:32:00,APAC,USD,Consumer,Affiliate,35-44,Philippines,12.8797,121.774
CUST0001950,2025-07-02 21:24:00,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0001951,2025-08-09 12:48:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001952,2025-03-30 21:58:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001953,2024-01-13 10:36:00,EU,EUR,SMB,Email,35-44,Germany,51.1657,10.4515
CUST0001954,2024-09-04 17:14:00,EU,EUR,SOHO,Email,18-24,France,46.2276,2.2137
CUST0001955,2024-05-18 07:36:00,APAC,USD,SOHO,Social,55+,Philippines,12.8797,121.774
CUST0001956,2024-08-09 16:52:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001957,2025-08-18 16:02:00,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0001958,2024-05-28 22:03:00,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
